idade,escolaridade,estado_civil,gastos_mensais,cidade,genero,renda
23,Superior,Divorciado,2342.0,Porto Alegre,Feminino,5262.14
22,Fundamental,Divorciado,2154.16,Porto Alegre,Feminino,3360.17
61,Pós-graduação,Divorciado,3900.85,Belo Horizonte,Feminino,9230.03
46,Médio,Casado,2367.37,Porto Alegre,Feminino,4217.42
45,Médio,Solteiro,1985.51,São Paulo,Feminino,5802.18
28,Médio,Solteiro,2124.07,Salvador,Masculino,3291.44
18,Fundamental,Divorciado,1524.52,Porto Alegre,Feminino,1588.83
60,Pós-graduação,Divorciado,4010.24,Porto Alegre,Masculino,8744.37
36,Fundamental,Solteiro,2139.17,São Paulo,Masculino,2050.18
26,Superior,Divorciado,2892.0,Belo Horizonte,Masculino,5349.34
44,Médio,Solteiro,2152.78,Porto Alegre,Feminino,5287.32
51,Pós-graduação,Casado,3373.75,Rio de Janeiro,Feminino,9137.99
61,Médio,Casado,3134.03,Rio de Janeiro,Masculino,5260.77
21,Médio,Casado,1941.39,Rio de Janeiro,Masculino,5596.34
53,Médio,Casado,2910.88,Salvador,Feminino,6464.6
35,Superior,Casado,2546.2,Salvador,Feminino,5915.57
32,Fundamental,Casado,2022.3,Porto Alegre,Feminino,5454.8
68,Fundamental,Solteiro,2635.79,Porto Alegre,Masculino,7519.92
30,Médio,Divorciado,1851.74,Porto Alegre,Masculino,2858.4
36,Superior,Solteiro,2663.04,Salvador,Feminino,4389.04
66,Fundamental,Casado,3063.2,Porto Alegre,Feminino,6043.19
23,Médio,Divorciado,1462.68,São Paulo,Masculino,1009.11
65,Médio,Divorciado,2620.2,Belo Horizonte,Feminino,5028.47
29,Superior,Casado,2683.26,Rio de Janeiro,Feminino,5290.94
68,Pós-graduação,Casado,4306.21,Rio de Janeiro,Masculino,9210.88
54,Médio,Casado,2550.32,São Paulo,Masculino,4472.76
34,Médio,Casado,2329.74,Porto Alegre,Masculino,3547.37
40,Médio,Casado,2481.84,Salvador,Masculino,4605.92
43,Fundamental,Casado,1786.48,Porto Alegre,Feminino,5875.74
46,Médio,Divorciado,2348.83,Porto Alegre,Masculino,4768.63
50,Superior,Casado,3401.6,Rio de Janeiro,Feminino,5225.47
44,Médio,Casado,1842.92,Rio de Janeiro,Feminino,5265.38
42,Pós-graduação,Divorciado,2824.79,Salvador,Feminino,8519.13
27,Médio,Solteiro,1997.98,Rio de Janeiro,Masculino,4142.76
64,Superior,Casado,3807.7,Porto Alegre,Masculino,7385.43
40,Médio,Divorciado,2116.03,São Paulo,Feminino,6212.83
38,Médio,Divorciado,1999.18,Salvador,Feminino,4072.41
38,Médio,Solteiro,1630.27,São Paulo,Masculino,5258.87
60,Médio,Casado,2710.51,Porto Alegre,Feminino,5589.65
30,Médio,Casado,1458.41,Salvador,Feminino,3084.3
54,Superior,Casado,3013.61,São Paulo,Feminino,6995.61
50,Pós-graduação,Divorciado,3893.23,Salvador,Feminino,6622.04
41,Médio,Casado,1841.67,Porto Alegre,Feminino,3564.8
61,Fundamental,Casado,2754.31,Salvador,Feminino,5861.24
28,Médio,Casado,2098.3,Porto Alegre,Feminino,3939.09
34,Médio,Casado,1787.13,Salvador,Feminino,2566.67
21,Fundamental,Solteiro,1752.37,Salvador,Masculino,2098.52
64,Superior,Solteiro,3663.06,Rio de Janeiro,Masculino,7117.24
42,Pós-graduação,Solteiro,3283.53,Porto Alegre,Feminino,5690.1
47,Pós-graduação,Casado,3439.69,Belo Horizonte,Feminino,7606.17
26,Fundamental,Casado,1450.61,Salvador,Masculino,2674.81
38,Superior,Divorciado,2520.22,São Paulo,Masculino,6916.04
37,Superior,Divorciado,2658.66,Rio de Janeiro,Masculino,7365.88
36,Médio,Divorciado,1509.53,Rio de Janeiro,Feminino,3126.98
36,Médio,Casado,1406.08,Salvador,Masculino,3175.3
29,Superior,Solteiro,2324.04,Belo Horizonte,Masculino,3404.55
54,Médio,Solteiro,2733.64,Rio de Janeiro,Feminino,3862.53
59,Médio,Solteiro,2796.43,Porto Alegre,Masculino,5494.53
34,Médio,Casado,1533.65,Salvador,Feminino,3911.19
54,Médio,Solteiro,2951.06,Salvador,Masculino,4134.15
65,Fundamental,Divorciado,2981.06,Belo Horizonte,Masculino,4299.68
56,Pós-graduação,Divorciado,3971.21,Porto Alegre,Masculino,6718.63
45,Superior,Solteiro,2658.4,Porto Alegre,Masculino,5926.52
58,Superior,Divorciado,3319.5,Belo Horizonte,Masculino,6168.04
52,Fundamental,Solteiro,2716.12,São Paulo,Feminino,4703.79
64,Superior,Solteiro,3721.36,Porto Alegre,Feminino,7117.5
65,Fundamental,Divorciado,3225.99,São Paulo,Masculino,6532.57
35,Fundamental,Divorciado,1809.99,São Paulo,Feminino,3779.38
31,Médio,Divorciado,1895.27,Salvador,Masculino,3075.75
52,Médio,Divorciado,2403.04,Salvador,Masculino,5460.62
61,Médio,Solteiro,2872.89,Rio de Janeiro,Masculino,6798.38
58,Fundamental,Divorciado,2308.73,Salvador,Masculino,4243.82
24,Médio,Divorciado,1243.03,Porto Alegre,Masculino,4861.5
58,Fundamental,Casado,3455.69,Porto Alegre,Feminino,4724.73
30,Pós-graduação,Divorciado,3480.6,São Paulo,Feminino,8288.48
35,Médio,Divorciado,2399.77,Porto Alegre,Feminino,2698.68
54,Superior,Solteiro,3265.27,Salvador,Feminino,6047.77
30,Médio,Solteiro,2132.64,Salvador,Masculino,2584.34
53,Fundamental,Casado,2823.46,Salvador,Feminino,2996.49
48,Pós-graduação,Divorciado,3936.41,Belo Horizonte,Masculino,7357.56
19,Médio,Divorciado,1422.25,Porto Alegre,Masculino,2622.01
33,Médio,Divorciado,1762.71,Rio de Janeiro,Feminino,5722.05
26,Superior,Divorciado,2275.44,Porto Alegre,Feminino,4222.48
26,Fundamental,Divorciado,1958.66,Porto Alegre,Masculino,3568.78
55,Superior,Divorciado,3073.55,Belo Horizonte,Masculino,5844.18
28,Médio,Casado,1674.21,Porto Alegre,Masculino,2426.89
39,Médio,Divorciado,2601.17,São Paulo,Feminino,5756.52
50,Fundamental,Divorciado,2248.87,Salvador,Masculino,3885.87
53,Fundamental,Divorciado,3030.6,Salvador,Masculino,4215.84
62,Superior,Casado,3648.95,Belo Horizonte,Masculino,5412.69
40,Superior,Divorciado,3273.59,Salvador,Masculino,3811.43
62,Médio,Casado,3514.93,São Paulo,Feminino,6553.19
62,Fundamental,Solteiro,2971.07,Belo Horizonte,Feminino,5000.88
51,Superior,Divorciado,3653.54,Rio de Janeiro,Masculino,7968.22
26,Médio,Casado,1931.57,Salvador,Feminino,3808.94
41,Médio,Solteiro,2348.85,Porto Alegre,Masculino,2805.05
25,Médio,Casado,1808.14,São Paulo,Feminino,4253.21
24,Médio,Casado,1589.67,São Paulo,Feminino,4164.53
53,Superior,Solteiro,3317.9,Salvador,Feminino,7161.04
35,Pós-graduação,Divorciado,3395.18,Rio de Janeiro,Feminino,8983.05
20,Fundamental,Divorciado,1180.49,Porto Alegre,Masculino,1270.97
45,Médio,Casado,3117.95,Rio de Janeiro,Masculino,6348.62
23,Médio,Solteiro,2177.35,Rio de Janeiro,Masculino,5114.17
61,Médio,Divorciado,2655.34,Salvador,Feminino,4238.25
61,Médio,Casado,2998.7,Porto Alegre,Feminino,5004.45
38,Superior,Solteiro,2627.05,Salvador,Masculino,3296.81
45,Médio,Casado,2449.85,Salvador,Feminino,4199.72
57,Médio,Solteiro,2669.22,São Paulo,Feminino,4800.18
18,Médio,Divorciado,1696.95,Salvador,Masculino,3420.92
53,Fundamental,Divorciado,2269.27,Belo Horizonte,Feminino,5063.29
38,Fundamental,Casado,2797.02,Porto Alegre,Masculino,3805.94
60,Superior,Divorciado,3002.0,São Paulo,Feminino,7696.6
52,Fundamental,Divorciado,2725.71,Porto Alegre,Masculino,3810.13
30,Superior,Solteiro,2196.41,São Paulo,Feminino,4871.56
66,Médio,Divorciado,2933.13,Belo Horizonte,Feminino,7414.34
27,Médio,Solteiro,1948.38,Salvador,Feminino,4374.52
61,Médio,Solteiro,2859.34,São Paulo,Feminino,6180.8
64,Médio,Casado,2958.81,São Paulo,Feminino,5985.94
27,Fundamental,Solteiro,1699.59,São Paulo,Masculino,6752.84
63,Médio,Divorciado,2682.54,Belo Horizonte,Feminino,6823.59
30,Superior,Solteiro,2598.93,Porto Alegre,Masculino,4715.25
54,Superior,Solteiro,2863.71,Belo Horizonte,Masculino,5229.38
55,Médio,Casado,2455.11,São Paulo,Masculino,5802.44
41,Médio,Divorciado,2038.63,São Paulo,Feminino,4671.96
19,Fundamental,Divorciado,1470.57,Salvador,Masculino,2002.87
39,Médio,Divorciado,1743.92,Belo Horizonte,Feminino,5321.98
34,Fundamental,Solteiro,1598.53,Belo Horizonte,Feminino,4224.36
53,Superior,Divorciado,3252.92,Rio de Janeiro,Feminino,6742.72
31,Médio,Divorciado,2096.33,Porto Alegre,Masculino,3128.91
27,Médio,Solteiro,1903.21,Rio de Janeiro,Feminino,4362.84
52,Médio,Casado,2972.56,Rio de Janeiro,Feminino,5113.98
42,Fundamental,Casado,1995.33,Porto Alegre,Feminino,3527.52
20,Superior,Solteiro,1582.42,Salvador,Masculino,6553.78
64,Fundamental,Casado,3155.59,Salvador,Masculino,4288.05
55,Fundamental,Casado,2125.9,Porto Alegre,Masculino,2538.49
34,Superior,Casado,2478.93,Porto Alegre,Masculino,5854.32
29,Médio,Divorciado,1953.46,Belo Horizonte,Feminino,4566.42
69,Superior,Casado,4188.24,Belo Horizonte,Masculino,7104.15
41,Médio,Divorciado,2066.0,Belo Horizonte,Feminino,2438.87
46,Médio,Casado,2238.08,Belo Horizonte,Masculino,4164.09
60,Superior,Divorciado,3498.32,São Paulo,Feminino,6991.29
42,Fundamental,Solteiro,2440.6,São Paulo,Masculino,6437.13
53,Médio,Solteiro,2486.98,Salvador,Masculino,3804.89
43,Médio,Casado,2345.55,São Paulo,Masculino,5380.47
55,Médio,Divorciado,2428.9,São Paulo,Feminino,6348.0
18,Superior,Solteiro,2174.0,Belo Horizonte,Feminino,3542.41
37,Superior,Solteiro,2131.9,Belo Horizonte,Masculino,4755.03
45,Pós-graduação,Solteiro,4222.34,Porto Alegre,Masculino,7683.28
33,Superior,Solteiro,2706.32,Belo Horizonte,Masculino,1946.06
64,Médio,Casado,2589.52,Porto Alegre,Masculino,6561.96
34,Médio,Divorciado,1939.63,Porto Alegre,Masculino,2688.62
57,Médio,Solteiro,2394.05,São Paulo,Masculino,5894.24
45,Médio,Casado,2104.4,Belo Horizonte,Feminino,2897.35
29,Médio,Solteiro,1933.5,São Paulo,Feminino,5768.37
44,Pós-graduação,Solteiro,3737.48,Belo Horizonte,Feminino,7200.52
59,Médio,Solteiro,2739.65,São Paulo,Feminino,6163.9
64,Médio,Solteiro,2352.87,São Paulo,Feminino,6759.38
47,Médio,Casado,2225.83,São Paulo,Feminino,6439.87
58,Superior,Divorciado,3075.56,Salvador,Masculino,5281.29
51,Superior,Casado,3056.68,São Paulo,Masculino,6780.51
54,Superior,Casado,3077.7,Rio de Janeiro,Masculino,8462.53
23,Médio,Casado,1030.13,Rio de Janeiro,Masculino,3710.88
24,Superior,Solteiro,1942.52,Rio de Janeiro,Masculino,7066.91
49,Fundamental,Divorciado,2137.75,Porto Alegre,Feminino,4656.08
49,Superior,Solteiro,3239.23,São Paulo,Feminino,6526.03
42,Médio,Casado,2174.5,Rio de Janeiro,Feminino,5793.37
50,Médio,Solteiro,1900.42,Porto Alegre,Feminino,4346.3
24,Médio,Divorciado,1459.48,Rio de Janeiro,Feminino,5050.18
69,Superior,Divorciado,3922.41,Belo Horizonte,Masculino,6470.99
29,Fundamental,Solteiro,1690.26,Salvador,Feminino,4306.72
33,Superior,Casado,2286.19,São Paulo,Feminino,6587.52
33,Médio,Solteiro,1938.91,Salvador,Feminino,3311.4
60,Médio,Casado,2867.68,Salvador,Masculino,3176.95
53,Fundamental,Divorciado,2547.18,Belo Horizonte,Masculino,5128.5
30,Médio,Solteiro,2206.95,Belo Horizonte,Masculino,4575.08
24,Médio,Divorciado,1677.2,Belo Horizonte,Masculino,3392.21
53,Médio,Casado,2792.28,Porto Alegre,Masculino,2405.43
64,Superior,Casado,3479.01,Rio de Janeiro,Masculino,8839.67
68,Médio,Solteiro,2652.1,São Paulo,Feminino,6798.03
26,Pós-graduação,Solteiro,3315.59,Belo Horizonte,Feminino,6917.76
49,Médio,Solteiro,2816.7,São Paulo,Feminino,5370.43
28,Superior,Divorciado,2169.97,São Paulo,Masculino,3968.05
25,Fundamental,Casado,1716.66,São Paulo,Masculino,4830.51
50,Médio,Casado,2684.56,Belo Horizonte,Masculino,4280.51
40,Médio,Divorciado,2254.01,Belo Horizonte,Masculino,3269.02
42,Médio,Solteiro,2292.12,Rio de Janeiro,Feminino,6843.05
25,Superior,Solteiro,2401.68,Belo Horizonte,Masculino,5338.64
62,Fundamental,Divorciado,2966.04,Belo Horizonte,Masculino,5318.99
39,Fundamental,Casado,2277.4,São Paulo,Masculino,4087.23
21,Superior,Casado,2157.41,Rio de Janeiro,Masculino,4562.01
57,Médio,Casado,2901.67,Salvador,Masculino,5351.89
20,Superior,Casado,2162.91,Belo Horizonte,Feminino,2504.93
46,Médio,Divorciado,2450.44,Belo Horizonte,Masculino,4850.82
58,Superior,Casado,3652.46,Salvador,Masculino,7012.46
46,Fundamental,Divorciado,2510.03,São Paulo,Feminino,6675.05
51,Fundamental,Solteiro,2629.17,Rio de Janeiro,Masculino,6531.88
51,Médio,Divorciado,2263.36,São Paulo,Masculino,6690.04
45,Pós-graduação,Casado,3098.47,Porto Alegre,Feminino,6652.54
30,Médio,Solteiro,2242.51,Belo Horizonte,Feminino,2034.36
32,Médio,Divorciado,2131.19,Porto Alegre,Feminino,3775.61
40,Superior,Divorciado,2975.27,Belo Horizonte,Feminino,5943.52
61,Pós-graduação,Divorciado,3889.3,Porto Alegre,Feminino,9061.35
43,Superior,Solteiro,2909.25,Salvador,Feminino,7136.73
21,Pós-graduação,Divorciado,2586.27,Belo Horizonte,Feminino,4885.69
43,Fundamental,Casado,2281.98,Belo Horizonte,Feminino,5006.89
57,Fundamental,Solteiro,2584.97,Porto Alegre,Feminino,2606.08
26,Superior,Solteiro,2680.12,Rio de Janeiro,Feminino,6075.23
22,Superior,Divorciado,1946.46,Porto Alegre,Masculino,5299.9
49,Médio,Casado,2562.26,Belo Horizonte,Feminino,2923.41
37,Médio,Solteiro,2063.01,Belo Horizonte,Feminino,4473.94
67,Superior,Divorciado,3795.54,Rio de Janeiro,Feminino,6785.1
28,Fundamental,Casado,1908.29,São Paulo,Feminino,4006.09
32,Médio,Divorciado,2098.45,Rio de Janeiro,Feminino,5459.68
49,Médio,Divorciado,2532.27,São Paulo,Masculino,5132.32
45,Médio,Solteiro,2052.35,Belo Horizonte,Masculino,3916.93
39,Superior,Solteiro,2835.11,Salvador,Masculino,5769.41
58,Médio,Divorciado,2710.24,Salvador,Feminino,5698.15
34,Superior,Solteiro,2291.58,Porto Alegre,Feminino,5198.94
43,Médio,Solteiro,1866.74,Rio de Janeiro,Masculino,6731.55
61,Médio,Casado,2584.82,Rio de Janeiro,Feminino,5714.38
24,Superior,Casado,2449.23,Salvador,Feminino,5932.65
59,Médio,Divorciado,3298.56,São Paulo,Masculino,6479.69
43,Fundamental,Divorciado,2325.52,Rio de Janeiro,Feminino,5822.02
42,Fundamental,Divorciado,1960.98,São Paulo,Feminino,3939.31
27,Médio,Divorciado,1934.91,São Paulo,Feminino,5566.28
62,Médio,Casado,3183.22,São Paulo,Feminino,6220.07
36,Superior,Solteiro,3156.37,São Paulo,Feminino,8612.28
28,Superior,Casado,2719.23,Porto Alegre,Feminino,5157.15
30,Superior,Divorciado,2467.28,Porto Alegre,Feminino,4979.83
25,Médio,Divorciado,1922.52,Salvador,Masculino,2735.96
57,Médio,Casado,2493.22,Porto Alegre,Masculino,4854.83
21,Médio,Casado,1869.08,Rio de Janeiro,Feminino,5461.27
64,Fundamental,Divorciado,3200.19,Porto Alegre,Feminino,5982.77
48,Fundamental,Solteiro,1690.82,Rio de Janeiro,Masculino,5694.8
45,Médio,Divorciado,2392.8,Rio de Janeiro,Masculino,6105.79
28,Pós-graduação,Casado,3287.03,São Paulo,Masculino,6957.61
60,Fundamental,Divorciado,2598.63,Salvador,Masculino,4480.97
18,Fundamental,Divorciado,902.36,São Paulo,Masculino,3272.97
66,Superior,Solteiro,3471.7,São Paulo,Masculino,8788.07
64,Médio,Divorciado,3242.81,Porto Alegre,Masculino,6288.06
69,Superior,Divorciado,3690.18,Porto Alegre,Feminino,6151.21
55,Superior,Divorciado,3158.08,Rio de Janeiro,Masculino,6574.74
41,Pós-graduação,Casado,2952.31,Porto Alegre,Masculino,6914.19
64,Médio,Casado,2590.53,Porto Alegre,Masculino,4176.99
48,Superior,Solteiro,2994.83,Belo Horizonte,Feminino,6135.41
58,Médio,Divorciado,2722.44,Rio de Janeiro,Feminino,7335.9
63,Superior,Casado,3645.75,Rio de Janeiro,Feminino,8017.99
67,Médio,Solteiro,3142.18,Belo Horizonte,Masculino,6377.14
43,Fundamental,Divorciado,2067.08,Rio de Janeiro,Masculino,3829.33
66,Médio,Solteiro,3056.84,Salvador,Masculino,4796.67
67,Médio,Solteiro,3037.13,Salvador,Feminino,3453.33
22,Superior,Solteiro,1660.76,Belo Horizonte,Feminino,4537.63
37,Superior,Solteiro,2484.26,Porto Alegre,Feminino,7532.02
69,Superior,Solteiro,3588.02,Salvador,Feminino,8720.71
58,Fundamental,Solteiro,2705.99,Belo Horizonte,Feminino,5286.38
28,Superior,Solteiro,2434.72,Salvador,Feminino,4980.76
50,Médio,Divorciado,2523.51,São Paulo,Masculino,5980.42
67,Superior,Divorciado,3612.21,Belo Horizonte,Feminino,5671.3
55,Pós-graduação,Solteiro,3700.06,Rio de Janeiro,Feminino,8993.93
44,Fundamental,Divorciado,2313.03,Salvador,Feminino,2055.62
51,Superior,Solteiro,3077.86,Rio de Janeiro,Feminino,4493.29
32,Fundamental,Divorciado,1851.54,Belo Horizonte,Masculino,3253.61
49,Médio,Casado,2345.29,Salvador,Masculino,6823.8
38,Médio,Solteiro,2169.52,Rio de Janeiro,Feminino,6566.28
63,Fundamental,Casado,2287.29,Porto Alegre,Masculino,6294.94
22,Superior,Solteiro,2048.75,Porto Alegre,Masculino,4617.31
23,Fundamental,Solteiro,1478.15,São Paulo,Masculino,5709.26
55,Fundamental,Casado,2401.09,Belo Horizonte,Masculino,4237.87
39,Médio,Casado,2075.43,Rio de Janeiro,Masculino,3766.36
35,Superior,Casado,2147.9,São Paulo,Masculino,5679.59
31,Pós-graduação,Solteiro,2836.86,Belo Horizonte,Masculino,4943.43
27,Superior,Casado,2379.4,Porto Alegre,Feminino,7116.36
63,Superior,Casado,3705.13,Rio de Janeiro,Masculino,8193.05
30,Médio,Divorciado,2559.75,Salvador,Feminino,2629.31
48,Fundamental,Divorciado,1891.43,Porto Alegre,Masculino,4320.79
47,Fundamental,Casado,2129.83,Salvador,Masculino,4239.67
20,Médio,Casado,1506.79,Salvador,Masculino,4434.8
47,Superior,Casado,2951.48,Rio de Janeiro,Feminino,9088.22
23,Médio,Casado,1799.36,Rio de Janeiro,Masculino,5235.22
46,Superior,Divorciado,2696.96,Salvador,Feminino,6542.29
25,Médio,Solteiro,991.7,São Paulo,Masculino,4569.42
61,Fundamental,Casado,3140.38,Salvador,Masculino,5165.84
62,Fundamental,Casado,3010.8,Salvador,Feminino,5192.1
60,Superior,Divorciado,3513.97,Rio de Janeiro,Masculino,7613.89
61,Superior,Casado,3265.6,Belo Horizonte,Masculino,6352.13
50,Superior,Casado,3105.35,Porto Alegre,Masculino,5551.48
34,Fundamental,Divorciado,1420.1,Rio de Janeiro,Feminino,3639.89
65,Pós-graduação,Casado,3628.89,São Paulo,Masculino,9015.24
28,Médio,Casado,2198.28,Porto Alegre,Masculino,2088.67
30,Fundamental,Divorciado,1909.27,Rio de Janeiro,Masculino,3936.7
67,Pós-graduação,Solteiro,4570.78,Rio de Janeiro,Feminino,9240.0
28,Médio,Casado,1547.59,Belo Horizonte,Masculino,3660.04
48,Superior,Casado,3705.64,São Paulo,Feminino,7142.65
45,Fundamental,Solteiro,3158.61,São Paulo,Masculino,5744.42
61,Médio,Divorciado,2636.52,Rio de Janeiro,Masculino,6458.94
23,Pós-graduação,Solteiro,2553.67,Belo Horizonte,Feminino,7943.5
58,Médio,Casado,3115.6,Rio de Janeiro,Feminino,7557.86
33,Superior,Solteiro,2321.17,Salvador,Feminino,4765.5
21,Fundamental,Divorciado,1550.32,Salvador,Feminino,3968.99
52,Superior,Casado,2840.04,Belo Horizonte,Feminino,5924.52
65,Médio,Divorciado,2738.12,Rio de Janeiro,Masculino,4578.48
43,Médio,Divorciado,2325.39,Belo Horizonte,Masculino,4814.99
29,Médio,Solteiro,1787.91,Rio de Janeiro,Feminino,3922.3
28,Fundamental,Solteiro,1213.21,Rio de Janeiro,Masculino,3720.89
54,Pós-graduação,Divorciado,4052.33,Salvador,Masculino,7116.72
42,Médio,Divorciado,2739.8,Porto Alegre,Feminino,3345.43
35,Médio,Casado,2203.72,São Paulo,Feminino,6582.46
36,Médio,Divorciado,2117.73,São Paulo,Feminino,3594.79
40,Médio,Divorciado,1919.24,Belo Horizonte,Masculino,3846.28
55,Superior,Solteiro,3011.44,São Paulo,Feminino,5561.56
35,Pós-graduação,Divorciado,3376.75,Salvador,Masculino,6018.37
43,Médio,Divorciado,2469.38,Porto Alegre,Feminino,2836.37
23,Superior,Solteiro,2326.58,Rio de Janeiro,Feminino,6166.56
21,Médio,Casado,1779.33,Rio de Janeiro,Feminino,2526.27
61,Fundamental,Solteiro,3148.75,Salvador,Feminino,6480.96
68,Superior,Solteiro,3813.75,São Paulo,Masculino,6585.65
46,Médio,Divorciado,2586.82,Rio de Janeiro,Masculino,4261.02
51,Superior,Divorciado,2925.53,São Paulo,Masculino,7724.49
34,Superior,Casado,3025.31,Salvador,Feminino,7078.45
60,Médio,Divorciado,2654.52,Rio de Janeiro,Masculino,5563.37
60,Pós-graduação,Casado,3539.37,Belo Horizonte,Masculino,8594.35
33,Superior,Casado,2320.86,Porto Alegre,Masculino,4105.42
19,Médio,Casado,1212.63,São Paulo,Feminino,3439.21
51,Superior,Casado,3205.07,São Paulo,Masculino,6941.37
25,Médio,Divorciado,1745.93,São Paulo,Feminino,3422.33
30,Pós-graduação,Solteiro,3238.6,São Paulo,Feminino,8640.38
59,Superior,Solteiro,2536.09,Salvador,Masculino,7252.05
25,Fundamental,Divorciado,1813.27,Salvador,Masculino,2718.4
47,Médio,Divorciado,2332.94,Salvador,Feminino,1897.92
49,Superior,Casado,2866.32,Salvador,Feminino,5224.11
53,Fundamental,Divorciado,2277.8,Rio de Janeiro,Feminino,6909.01
64,Fundamental,Solteiro,2933.09,Salvador,Masculino,5075.17
47,Médio,Divorciado,2180.59,Rio de Janeiro,Feminino,6373.51
18,Médio,Divorciado,1995.9,Belo Horizonte,Feminino,4551.64
60,Médio,Casado,2988.12,Salvador,Feminino,5606.84
56,Médio,Casado,2974.43,Belo Horizonte,Masculino,5930.23
34,Fundamental,Casado,1497.89,Salvador,Feminino,3130.81
37,Superior,Casado,2875.69,Belo Horizonte,Feminino,6513.23
41,Médio,Solteiro,2467.41,Porto Alegre,Feminino,3838.43
67,Médio,Divorciado,2888.1,Belo Horizonte,Feminino,4583.28
39,Médio,Divorciado,2114.07,Rio de Janeiro,Feminino,7064.6
46,Médio,Casado,2085.17,São Paulo,Masculino,5279.95
39,Fundamental,Solteiro,2077.73,Belo Horizonte,Masculino,3237.44
61,Fundamental,Solteiro,2999.39,São Paulo,Feminino,6475.06
26,Fundamental,Divorciado,1579.2,Porto Alegre,Feminino,2214.23
54,Superior,Casado,3130.83,Porto Alegre,Feminino,4944.37
27,Superior,Divorciado,3073.69,Rio de Janeiro,Feminino,5640.19
53,Superior,Divorciado,2796.36,Rio de Janeiro,Feminino,5709.9
54,Superior,Solteiro,3219.64,Belo Horizonte,Feminino,5725.55
45,Superior,Solteiro,2539.86,Salvador,Masculino,4438.25
45,Médio,Divorciado,1904.35,Porto Alegre,Feminino,5230.32
59,Superior,Casado,3509.79,São Paulo,Feminino,9134.56
60,Fundamental,Casado,2677.94,Salvador,Masculino,3610.37
38,Superior,Divorciado,3119.81,Porto Alegre,Masculino,7531.59
41,Superior,Divorciado,2900.36,Belo Horizonte,Masculino,6310.5
59,Médio,Casado,2534.26,Porto Alegre,Masculino,5193.01
57,Médio,Casado,2446.91,Rio de Janeiro,Feminino,4327.22
